date,cases,deaths,uf,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-07,1,0,RO,51775,1100114,1.93143,
2020-04-07,1,0,RO,128969,1100122,0.77538,
2020-04-07,19,1,RO,529544,1100205,3.58799,0.0526
2020-04-07,1,0,RO,55058,1100288,1.81627,
2020-04-07,1,0,RO,99854,1100304,1.00146,
2020-04-07,23,1,RO,1777225,11,1.29415,0.0435
2020-04-07,1,0,RR,15510,1400050,6.44745,
2020-04-07,42,1,RR,399213,1400100,10.5207,0.0238
2020-04-07,3,0,RR,12409,1400159,24176,
2020-04-07,3,0,RR,18335,1400175,16.36215,
2020-04-07,49,1,RR,605761,14,8089,0.0204
2020-04-07,1,0,RS,73589,4300406,1.3589,
2020-04-07,4,0,RS,210305,4300604,1902,
2020-04-07,2,0,RS,5981,4300703,33.43922,
2020-04-07,1,0,RS,10065,4301057,9.93542,
2020-04-07,27,0,RS,121143,4301602,22.28771,
2020-04-07,11,0,RS,120454,4302105,9.13212,
2020-04-07,2,0,RS,82201,4303004,2.43306,
2020-04-07,4,0,RS,130293,4303103,3.07,
2020-04-07,4,0,RS,66712,4303905,5.99592,
2020-04-07,1,0,RS,56045,4304507,1.78428,
2020-04-07,12,0,RS,346616,4304606,3.46204,
2020-04-07,2,0,RS,53049,4304630,3.7701,
2020-04-07,1,0,RS,25354,4304663,3.94415,
2020-04-07,1,0,RS,29833,4304804,3.35199,
2020-04-07,31,0,RS,510906,4305108,6.06765,
2020-04-07,1,0,RS,12239,4305173,8.1706,
2020-04-07,1,0,RS,40789,4305355,2.45164,
2020-04-07,1,0,RS,12348,4306205,8.09848,
2020-04-07,2,0,RS,32671,4306403,6.12164,
2020-04-07,1,0,RS,38461,4306601,2.60004,
2020-04-07,1,0,RS,41285,4306767,2.42219,
2020-04-07,1,0,RS,22706,4306809,4.40412,
2020-04-07,3,0,RS,105862,4307005,2.83388,
2020-04-07,3,0,RS,50022,4307609,5.99736,
2020-04-07,1,0,RS,83202,4307708,1.20189,
2020-04-07,1,0,RS,34116,4307807,2.93118,
2020-04-07,5,0,RS,72331,4307906,6.91267,
2020-04-07,2,0,RS,35070,4308607,5.70288,
2020-04-07,11,0,RS,281519,4309209,3.90737,
2020-04-07,1,0,RS,98143,4309308,1.01892,
2020-04-07,2,0,RS,4866,4309555,41.10152,
2020-04-07,4,1,RS,24293,4310801,16.46565,0.25
2020-04-07,11,0,RS,84014,4311403,13.09306,
2020-04-07,7,0,RS,44161,4311809,15.85109,
2020-04-07,2,0,RS,8075,4312252,24.7678,
2020-04-07,1,0,RS,6512,4313102,15.35627,
2020-04-07,23,2,RS,246748,4313409,9.32125,87
2020-04-07,2,0,RS,45994,4313508,4.34839,
2020-04-07,2,0,RS,7657,4314001,26.11989,
2020-04-07,1,0,RS,3837,4314035,26.06203,
2020-04-07,14,0,RS,203275,4314100,6.88722,
2020-04-07,5,0,RS,342405,4314407,1.46026,
2020-04-07,1,0,RS,20663,4314605,4.83957,
2020-04-07,272,5,RS,1483771,4314902,18.33167,0.0184
2020-04-07,2,0,RS,211005,4315602,0.94784,
2020-04-07,1,0,RS,21349,4316006,4.68406,
2020-04-07,1,0,RS,16270,4316600,6.14628,
2020-04-07,1,0,RS,130416,4316808,0.76678,
2020-04-07,2,0,RS,282123,4316907,0.70891,
2020-04-07,7,0,RS,77027,4317103,9.08772,
2020-04-07,3,0,RS,73254,4317202,4.09534,
2020-04-07,1,0,RS,49425,4317400,2.02327,
2020-04-07,1,0,RS,42894,4317608,2.33133,
2020-04-07,2,0,RS,3074,4318051,65.06181,
2020-04-07,1,0,RS,62105,4318309,1.61018,
2020-04-07,1,0,RS,2824,4318440,35.41076,
2020-04-07,9,0,RS,236835,4318705,3.80011,
2020-04-07,1,0,RS,43582,4318804,2.29453,
2020-04-07,2,0,RS,25685,4319505,7.78665,
2020-04-07,1,0,RS,81734,4319901,1.22348,
2020-04-07,2,0,RS,141075,4320008,1.41769,
2020-04-07,3,0,RS,17502,4320404,17.1409,
2020-04-07,4,0,RS,4719,4320859,84.76372,
2020-04-07,1,0,RS,57466,4321204,1.74016,
2020-04-07,1,0,RS,26862,4321303,3.72273,
2020-04-07,9,0,RS,38732,4321501,23.2366,
2020-04-07,1,0,RS,51715,4321600,1.93367,
2020-04-07,1,0,RS,4855,4322251,20.59732,
2020-04-07,2,0,RS,126970,4322400,1.57518,
2020-04-07,8,0,RS,255224,4323002,3.1345,
2020-04-07,1,0,RS,4358,4323408,22.94631,
2020-04-07,555,8,RS,11377239,43,4.87816,0.0144
2020-04-07,1,0,SC,6469,4200606,15.45834,
2020-04-07,1,0,SC,7133,4201000,14.01935,
2020-04-07,9,1,SC,8513,4201208,105.72066,0.1111
2020-04-07,4,0,SC,68228,4201406,5.8627,
2020-04-07,1,0,SC,13071,4201950,7.65052,
2020-04-07,16,0,SC,142295,4202008,11.24425,
2020-04-07,1,1,SC,10979,4202073,9.1083,1.0
2020-04-07,1,0,SC,68481,4202305,1.46026,
2020-04-07,52,0,SC,357199,4202404,14.55771,
2020-04-07,1,0,SC,5246,4202701,19.06214,
2020-04-07,16,0,SC,33450,4202800,47.83259,
2020-04-07,10,0,SC,134723,4202909,7.42264,
2020-04-07,8,0,SC,82989,4203204,9.63983,
2020-04-07,1,0,SC,12240,4203709,8.16993,
2020-04-07,6,0,SC,220367,4204202,2.72273,
2020-04-07,29,2,SC,215186,4204608,13.47671,69
2020-04-07,114,3,SC,500973,4205407,22.75572,0.0263
2020-04-07,5,1,SC,69639,4205902,7.17988,0.2
2020-04-07,2,0,SC,14471,4206009,13.82074,
2020-04-07,5,0,SC,11501,4206207,43.47448,
2020-04-07,1,0,SC,56421,4207007,1.77239,
2020-04-07,6,0,SC,44853,4207304,13.37703,
2020-04-07,10,0,SC,,,,
2020-04-07,2,0,SC,69425,4207502,2.88081,
2020-04-07,1,0,SC,1930,4207858,51.81347,
2020-04-07,23,1,SC,219536,4208203,10.47664,0.0435
2020-04-07,3,0,SC,65312,4208302,4.59334,
2020-04-07,1,0,SC,16872,4208401,5.92698,
2020-04-07,2,0,SC,20024,4208807,9.98801,
2020-04-07,6,0,SC,177697,4208906,3.37653,
2020-04-07,1,0,SC,30118,4209003,3.32027,
2020-04-07,26,1,SC,590466,4209102,4.4033,0.0385
2020-04-07,4,0,SC,157544,4209300,2.53897,
2020-04-07,3,0,SC,45814,4209409,6.54822,
2020-04-07,1,0,SC,56292,4210100,1.77645,
2020-04-07,1,0,SC,17796,4211207,5.61924,
2020-04-07,4,0,SC,81475,4211306,4.90948,
2020-04-07,3,1,SC,171797,4211900,1.74625,0.3333
2020-04-07,2,0,SC,19320,4212205,10.35197,
2020-04-07,2,0,SC,7494,4212304,26.68802,
2020-04-07,1,1,SC,3976,4212403,25.15091,1.0
2020-04-07,1,0,SC,10091,4212650,9.90982,
2020-04-07,1,0,SC,33447,4213203,2.9898,
2020-04-07,4,0,SC,21388,4213500,18.70208,
2020-04-07,2,0,SC,2878,4214300,69.4927,
2020-04-07,1,0,SC,12678,4215455,7.88768,
2020-04-07,1,0,SC,2142,4215604,46.68534,
2020-04-07,1,0,SC,23245,4215703,4302,
2020-04-07,1,0,SC,9445,4216107,10.58761,
2020-04-07,2,0,SC,52721,4216206,3.79355,
2020-04-07,19,1,SC,246586,4216602,7.70522,0.0526
2020-04-07,1,0,SC,24076,4216909,4.15351,
2020-04-07,3,1,SC,13410,4217006,22.37136,0.3333
2020-04-07,1,0,SC,5823,4217253,17.17328,
2020-04-07,4,0,SC,14007,4217600,28.55715,
2020-04-07,3,0,SC,30374,4217709,9.87687,
2020-04-07,2,0,SC,38407,4218004,5.20738,
2020-04-07,1,0,SC,5348,4218103,18.69858,
2020-04-07,1,0,SC,44238,4218202,2.2605,
2020-04-07,19,1,SC,105686,4218707,17.97778,0.0526
2020-04-07,2,0,SC,21268,4219002,9.4038,
2020-04-07,1,0,SC,53065,4219309,1.88448,
2020-04-07,457,15,SC,7164788,42,6.37842,0.0328
2020-04-07,30,4,SE,657013,2800308,4.56612,0.1333
2020-04-07,1,0,SE,34213,2801306,2.92287,
2020-04-07,1,0,SE,95427,2802908,1.04792,
2020-04-07,1,0,SE,36924,2804508,2.70827,
2020-04-07,2,0,SE,29626,2805703,6.75083,
2020-04-07,1,0,SE,40484,2807105,2.47011,
2020-04-07,36,4,SE,2298696,28,1.56611,0.1111
2020-04-07,0,0,SP,35068,3500105,,
2020-04-07,1,0,SP,18705,3500501,5.34616,
2020-04-07,1,0,SP,37214,3500709,2.68716,
2020-04-07,3,2,SP,239597,3501608,1.2521,0.6667
2020-04-07,8,0,SP,197016,3502804,4.06058,
2020-04-07,5,0,SP,236072,3503208,2118,
2020-04-07,2,0,SP,134236,3503307,1.48991,
2020-04-07,6,1,SP,89824,3503901,6.67973,0.1667
2020-04-07,2,0,SP,104386,3504008,1.91597,
2020-04-07,9,0,SP,142761,3504107,6.30424,
2020-04-07,1,0,SP,122098,3505500,0.81901,
2020-04-07,34,2,SP,274182,3505708,12.40052,0.0588
2020-04-07,7,2,SP,376818,3506003,1.85766,0.2857
2020-04-07,1,0,SP,77496,3506102,1.29039,
2020-04-07,2,0,SP,123638,3506508,1.61763,
2020-04-07,2,0,SP,60997,3507001,3.27885,
2020-04-07,8,0,SP,146497,3507506,5.46086,
2020-04-07,16,2,SP,168668,3507605,9.48609,125
2020-04-07,1,0,SP,24939,3507803,4.00978,
2020-04-07,1,0,SP,33327,3508603,3.00057,
2020-04-07,21,4,SP,101470,3509007,20.69577,0.1905
2020-04-07,3,0,SP,76801,3509205,3.9062,
2020-04-07,50,4,SP,1204073,3509502,4.15257,0.08
2020-04-07,2,1,SP,121532,3510500,1.64566,0.5
2020-04-07,19,1,SP,400927,3510609,4.73902,0.0526
2020-04-07,1,0,SP,121862,3511102,0.8206,
2020-04-07,1,0,SP,9237,3511300,10.82603,
2020-04-07,35,3,SP,249210,3513009,14.04438,0.0857
2020-04-07,2,1,SP,35292,3513108,5.66701,0.5
2020-04-07,35,1,SP,423884,3513801,8.25698,0.0286
2020-04-07,1,1,SP,46793,3514403,2.13707,1.0
2020-04-07,22,1,SP,273726,3515004,8.03723,0.0455
2020-04-07,1,0,SP,69385,3515103,1.44123,
2020-04-07,19,0,SP,194276,3515707,9.7799,
2020-04-07,1,0,SP,353187,3516200,0.28314,
2020-04-07,9,1,SP,175844,3516309,5.11817,0.1111
2020-04-07,9,1,SP,154489,3516408,5.82566,0.1111
2020-04-07,2,0,SP,32939,3518206,6.07183,
2020-04-07,6,0,SP,320459,3518701,1.87231,
2020-04-07,74,7,SP,1379182,3518800,5.3655,0.0946
2020-04-07,2,0,SP,230851,3519071,0.86636,
2020-04-07,1,0,SP,78878,3519709,1.26778,
2020-04-07,5,0,SP,11166,3520426,44.77879,
2020-04-07,77,0,SP,,,,
2020-04-07,3,0,SP,251627,3520509,1.19224,
2020-04-07,1,0,SP,24235,3521408,4.12626,
2020-04-07,2,0,SP,101816,3522109,1.96433,
2020-04-07,12,1,SP,175693,3522208,6.8301,0.0833
2020-04-07,1,0,SP,163901,3522307,0.61012,
2020-04-07,12,1,SP,237700,3522505,5.04838,0.0833
2020-04-07,1,0,SP,74773,3522604,1.33738,
2020-04-07,15,0,SP,370821,3523107,4.04508,
2020-04-07,1,0,SP,50503,3523206,1.98008,
2020-04-07,1,1,SP,120858,3523404,0.82742,1.0
2020-04-07,1,0,SP,173939,3523909,0.57491,
2020-04-07,1,0,SP,61252,3524006,1.6326,
2020-04-07,4,1,SP,77263,3524303,5.17712,0.25
2020-04-07,1,0,SP,57488,3524709,1.73949,
2020-04-07,3,0,SP,124937,3525003,2.40121,
2020-04-07,1,0,SP,150252,3525300,0.66555,
2020-04-07,2,0,SP,37015,3525706,5.40321,
2020-04-07,7,0,SP,418962,3525904,1.6708,
2020-04-07,2,0,SP,68432,3526803,2.92261,
2020-04-07,2,0,SP,306114,3526902,0.65335,
2020-04-07,1,0,SP,48885,3527306,2.04562,
2020-04-07,7,2,SP,100179,3528502,6.98749,0.2857
2020-04-07,2,0,SP,238882,3529005,0.83723,
2020-04-07,2,0,SP,83170,3529302,2.40471,
2020-04-07,28,0,SP,472912,3529401,5.92076,
2020-04-07,2,0,SP,59824,3530300,3.34314,
2020-04-07,27,1,SP,445842,3530607,6.05596,37
2020-04-07,1,0,SP,151888,3530706,0.65838,
2020-04-07,1,0,SP,50498,3531308,1.98028,
2020-04-07,1,1,SP,60174,3533403,1.66185,1.0
2020-04-07,2,0,SP,44028,3534302,4.54256,
2020-04-07,84,4,SP,698418,3534401,12.02718,0.0476
2020-04-07,1,0,SP,19648,3536208,5.08958,
2020-04-07,2,0,SP,109424,3536505,1.82775,
2020-04-07,1,1,SP,63407,3537305,1.57711,1.0
2020-04-07,2,0,SP,68284,3537602,2.92894,
2020-04-07,1,0,SP,168328,3538006,0.59408,
2020-04-07,10,0,SP,404142,3538709,2.47438,
2020-04-07,1,0,SP,25492,3538907,3.9228,
2020-04-07,6,1,SP,117452,3539806,5.10847,0.1667
2020-04-07,0,0,SP,53098,3540606,,
2020-04-07,11,0,SP,325073,3541000,3.38386,
2020-04-07,2,1,SP,39516,3541505,5.06124,0.5
2020-04-07,1,0,SP,40432,3541604,2.47329,
2020-04-07,9,0,SP,123393,3543303,7.29377,
2020-04-07,29,2,SP,703293,3543402,4.12346,69
2020-04-07,3,0,SP,206424,3543907,1.45332,
2020-04-07,1,0,SP,50846,3544103,1.96672,
2020-04-07,1,0,SP,118663,3545209,0.84272,
2020-04-07,2,0,SP,45422,3545308,4.40315,
2020-04-07,2,1,SP,14788,3546009,13.52448,0.5
2020-04-07,2,0,SP,47673,3546405,4.19525,
2020-04-07,2,0,SP,57386,3546801,3.48517,
2020-04-07,27,0,SP,139447,3547304,19.36219,
2020-04-07,98,3,SP,718773,3547809,13.63435,0.0306
2020-04-07,87,2,SP,433311,3548500,20.07796,23
2020-04-07,129,6,SP,838936,3548708,15.37662,0.0465
2020-04-07,50,1,SP,161127,3548807,31.03142,0.02
2020-04-07,1,0,SP,251983,3548906,0.39685,
2020-04-07,1,0,SP,54946,3549706,1.81997,
2020-04-07,28,1,SP,460671,3549805,6.07809,0.0357
2020-04-07,61,0,SP,721944,3549904,8.44941,
2020-04-07,1,0,SP,40954,3550100,2.44176,
2020-04-07,4258,296,SP,12252023,3550308,34.75344,0.0695
2020-04-07,1,0,SP,35653,3550407,2.80481,
2020-04-07,1,0,SP,91016,3550605,1.09871,
2020-04-07,3,1,SP,88980,3550704,3.37154,0.3333
2020-04-07,10,0,SP,365798,3551009,2.73375,
2020-04-07,11,2,SP,679378,3552205,1.61913,0.1818
2020-04-07,2,0,SP,282441,3552403,0.70811,
2020-04-07,13,1,SP,297637,3552502,4.36774,0.0769
2020-04-07,50,3,SP,289664,3552809,17.26138,0.06
2020-04-07,2,0,SP,121766,3554003,1.64249,
2020-04-07,4,0,SP,314924,3554102,1.27015,
2020-04-07,1,0,SP,9370,3554409,10.67236,
2020-04-07,4,0,SP,129193,3556206,3.09614,
2020-04-07,5,2,SP,52597,3556453,9.50625,0.4
2020-04-07,1,0,SP,78728,3556701,1.2702,
2020-04-07,2,0,SP,122480,3557006,1.63292,
2020-04-07,3,0,SP,94547,3557105,3.17303,
2020-04-07,5682,371,SP,45919049,35,12.37395,0.0653
2020-04-07,5,0,TO,180470,1702109,2.77054,
2020-04-07,1,,TO,22139,1707009,4.51692,
2020-04-07,13,0,TO,299127,1721000,4.34598,
2020-04-07,19,0,TO,1572866,17,1.20799,
2020-04-06,9,0,AC,15256,1200013,58.99318,
2020-04-06,1,0,AC,19761,1200385,5.06047,
2020-04-06,1,0,AC,18504,1200807,5.40424,
2020-04-06,39,1,AC,407319,1200401,9.57481,0.0256
2020-04-06,50,1,AC,881935,12,5.66935,0.02
2020-04-06,5,0,AL,,,,
2020-04-06,22,2,AL,1018948,2704302,2.15909,0.0909
2020-04-06,2,0,AL,51901,2704708,3.85349,
2020-04-06,1,0,AL,73218,2706307,1.36578,
2020-04-06,1,0,AL,20066,2707503,4.98355,
2020-04-06,31,2,AL,3337357,27,0.92888,0.0645
2020-04-06,1,0,AM,21010,1300102,4.75964,
2020-04-06,1,0,AM,34308,1300706,2.91477,
2020-04-06,1,0,AM,30225,1301159,3.30852,
2020-04-06,0,4,AM,,,,
2020-04-06,3,0,AM,48296,1301852,6.21169,
2020-04-06,8,0,AM,101337,1301902,7.89445,
2020-04-06,1,0,AM,14317,1302306,6.9847,
2020-04-06,28,3,AM,97377,1302504,28.75422,0.1071
2020-04-06,473,11,AM,2182763,1302603,21.66978,0.0233
2020-04-06,1,0,AM,19454,1303205,5.14033,
2020-04-06,4,1,AM,114273,1303403,3.50039,0.25
2020-04-06,7,0,AM,21602,1303700,32.40441,
2020-04-06,1,0,AM,45564,1303809,2.19472,
2020-04-06,3,0,AM,18755,1304237,15.99573,
2020-04-06,532,19,AM,4144597,13,12.83599,0.0357
2020-04-06,0,1,AP,,,,
2020-04-06,35,1,AP,503327,1600303,6.95373,0.0286
2020-04-06,1,0,AP,27270,1600501,3.66703,
2020-04-06,3,0,AP,121364,1600600,2.4719,
2020-04-06,39,2,AP,845731,16,4.6114,0.0513
2020-04-06,1,0,BA,17040,2900355,5.86854,
2020-04-06,5,0,BA,151596,2900702,3.29824,
2020-04-06,2,0,BA,53578,2902708,3.73288,
2020-04-06,2,0,BA,31603,2902906,6.32851,
2020-04-06,3,0,BA,5714,2903102,52.50263,
2020-04-06,1,0,BA,155439,2903201,0.64334,
2020-04-06,1,0,BA,23328,2903409,4.28669,
2020-04-06,5,0,BA,67195,2904605,7.44103,
2020-04-06,1,0,BA,33470,2904902,2.98775,
2020-04-06,9,0,BA,299132,2905701,3.00871,
2020-04-06,1,0,BA,71206,2906006,1.40438,
2020-04-06,1,0,BA,26176,2906204,3.82029,
2020-04-06,1,0,BA,87076,2906501,1.14842,
2020-04-06,1,0,BA,54704,2907509,1.82802,
2020-04-06,1,0,BA,16993,2908002,5.88478,
2020-04-06,1,0,BA,33153,2908507,3.01632,
2020-04-06,1,0,BA,25837,2908606,3.87042,
2020-04-06,2,0,BA,81089,2910057,2.46643,
2020-04-06,31,0,BA,614872,2910800,5.0417,
2020-04-06,1,0,BA,32403,2911204,3.08613,
2020-04-06,2,0,BA,15312,2912905,13.06165,
2020-04-06,1,0,BA,26927,2913200,3.71374,
2020-04-06,14,0,BA,162327,2913606,8.62457,
2020-04-06,0,0,BA,,,,
2020-04-06,6,0,BA,45873,2913903,13.07959,
2020-04-06,8,0,BA,213223,2914802,3.75194,
2020-04-06,2,0,BA,14579,2915205,13.71836,
2020-04-06,3,0,BA,20491,2915502,14.64057,
2020-04-06,1,0,BA,64486,2915601,1.55072,
2020-04-06,1,1,BA,76147,2916401,1.31325,1.0
2020-04-06,1,0,BA,19747,2916807,5.06406,
2020-04-06,4,0,BA,20382,2917102,19.62516,
2020-04-06,1,0,BA,155966,2918001,0.64117,
2020-04-06,3,0,BA,216707,2918407,1.38436,
2020-04-06,19,0,BA,198440,2919207,9.57468,
2020-04-06,1,0,BA,22688,2921104,4.40762,
2020-04-06,1,0,BA,26947,2922904,3.71099,
2020-04-06,0,0,BA,8564,2923308,,
2020-04-06,1,0,BA,9019,2923506,11.0877,
2020-04-06,1,0,BA,10707,2924702,9.33968,
2020-04-06,1,0,BA,39519,2925204,2.53043,
2020-04-06,10,0,BA,148686,2925303,6.72558,
2020-04-06,4,0,BA,28174,2925501,14.19749,
2020-04-06,263,8,BA,2872347,2927408,9.15628,0.0304
2020-04-06,4,0,BA,27778,2927705,14.39988,
2020-04-06,1,0,BA,39845,2928109,2.50973,
2020-04-06,1,0,BA,9058,2928950,11.03996,
2020-04-06,1,0,BA,39802,2929206,2.51244,
2020-04-06,1,0,BA,134377,2930709,0.74417,
2020-04-06,3,0,BA,160487,2931350,1.86931,
2020-04-06,2,0,BA,20519,2932705,9.74706,
2020-04-06,1,1,BA,19178,2932804,5.21431,1.0
2020-04-06,4,0,BA,338480,2933307,1.18175,
2020-04-06,437,10,BA,14873064,29,2.9382,0.0229
2020-04-06,1,0,CE,43452,2300754,2.30139,
2020-04-06,20,0,CE,80271,2301000,24.9156,
2020-04-06,1,,CE,74547,2301109,1.34144,
2020-04-06,1,0,CE,53573,2302206,1.86661,
2020-04-06,1,0,CE,76997,2302800,1.29875,
2020-04-06,1,0,CE,20698,2303600,4.83138,
2020-04-06,13,0,CE,361400,2303709,3.59712,
2020-04-06,1,0,CE,75074,2304103,1.33202,
2020-04-06,1,,CE,18063,2304236,5.53618,
2020-04-06,2,1,CE,53618,2304285,3.73009,0.5
2020-04-06,1,1,CE,19450,2304301,5.14139,1.0
2020-04-06,929,27,CE,2669342,2304400,34.80258,0.0291
2020-04-06,1,0,CE,16480,2304459,6.06796,
2020-04-06,1,0,CE,40642,2305001,2.46051,
2020-04-06,6,0,CE,67337,2305233,8.91041,
2020-04-06,3,0,CE,68018,2305407,4.4106,
2020-04-06,2,1,CE,102498,2305506,1.95126,0.5
2020-04-06,5,0,CE,,,,
2020-04-06,1,0,CE,11593,2305654,8.62589,
2020-04-06,1,0,CE,38166,2305902,2.62013,
2020-04-06,1,1,CE,37980,2306256,2.63296,1.0
2020-04-06,1,0,CE,129358,2306405,0.77305,
2020-04-06,3,1,CE,34682,2306900,8.65002,0.3333
2020-04-06,3,0,CE,274207,2307304,1.09406,
2020-04-06,1,0,CE,31508,2307502,3.1738,
2020-04-06,1,0,CE,59540,2307601,1.67954,
2020-04-06,14,1,CE,227886,2307650,6.14342,0.0714
2020-04-06,2,0,CE,128978,2307700,1.55065,
2020-04-06,1,0,CE,47962,2308104,2.08498,
2020-04-06,2,0,CE,28607,2309409,6.9913,
2020-04-06,2,,CE,83432,2309706,2.39716,
2020-04-06,1,0,CE,43258,2310506,2.31171,
2020-04-06,1,0,CE,20567,2310852,4.86216,
2020-04-06,4,0,CE,87728,2311306,4.55955,
2020-04-06,1,0,CE,81082,2311405,1.23332,
2020-04-06,1,0,CE,32452,2312007,3.08147,
2020-04-06,1,1,CE,43703,2312205,2.28817,1.0
2020-04-06,1,0,CE,25496,2312700,3.92218,
2020-04-06,11,0,CE,208935,2312908,5.2648,
2020-04-06,1,1,CE,75946,2313401,1.31673,1.0
2020-04-06,1045,35,CE,9132078,23,11.44318,0.0335
2020-04-06,485,10,DF,3015268,5300108,16.08481,0.0206
2020-04-06,485,10,DF,3015268,53,16.08481,0.0206
2020-04-06,1,0,ES,30586,3200102,3.26947,
2020-04-06,0,0,ES,7836,3200359,,
2020-04-06,4,0,ES,101220,3200607,3.95179,
2020-04-06,1,0,ES,208972,3201209,0.47853,
2020-04-06,17,0,ES,381285,3201308,4.45861,
2020-04-06,2,0,ES,37534,3201407,5.3285,
2020-04-06,2,0,ES,122499,3201506,1.63267,
2020-04-06,1,0,ES,21509,3202207,4.64922,
2020-04-06,3,0,ES,124859,3202405,2.40271,
2020-04-06,1,,ES,12479,3202504,8.01346,
2020-04-06,0,0,ES,,,,
2020-04-06,1,0,ES,34348,3202801,2.91138,
2020-04-06,8,0,ES,173555,3203205,4.60949,
2020-04-06,1,0,ES,23590,3204609,4.23908,
2020-04-06,4,1,ES,130611,3204906,3.06253,0.25
2020-04-06,1,0,ES,12415,3204955,8.05477,
2020-04-06,33,1,ES,517510,3205002,6.37669,0.0303
2020-04-06,2,0,ES,30070,3205010,6.65115,
2020-04-06,1,0,ES,78239,3205101,1.27813,
2020-04-06,62,2,ES,493838,3205200,12.55472,0.0323
2020-04-06,64,2,ES,362097,3205309,17.67482,0.0312
2020-04-06,209,6,ES,4018650,32,5.20075,0.0287
2020-04-06,1,0,GO,212440,5200258,0.47072,
2020-04-06,8,0,GO,386923,5201108,2.06759,
2020-04-06,1,0,GO,578179,5201405,0.17296,
2020-04-06,1,0,GO,25216,5203500,3.96574,
2020-04-06,0,0,GO,91162,5204508,,
2020-04-06,1,0,GO,3630,5204607,27.54821,
2020-04-06,1,0,GO,108823,5205109,0.91892,
2020-04-06,1,0,GO,71376,5205497,1.40103,
2020-04-06,1,0,GO,70084,5208608,1.42686,
2020-04-06,73,4,GO,1516113,5208707,4.81494,0.0548
2020-04-06,0,0,GO,21706,5209705,,
2020-04-06,0,0,GO,,,,
2020-04-06,2,0,GO,104742,5211503,1.90945,
2020-04-06,3,0,GO,100882,5211909,2.97377,
2020-04-06,6,1,GO,208299,5212501,2.88047,0.1667
2020-04-06,1,0,GO,9853,5215009,10.14919,
2020-04-06,1,0,GO,10057,5216304,9.94332,
2020-04-06,8,0,GO,235647,5218805,3.39491,
2020-04-06,1,0,GO,33817,5220108,2.95709,
2020-04-06,1,0,GO,115371,5220454,0.86677,
2020-04-06,1,0,GO,20695,5220603,4.83209,
2020-04-06,1,0,GO,127599,5221403,0.78371,
2020-04-06,6,0,GO,168468,5221858,3.56151,
2020-04-06,119,5,GO,7018354,52,1.69555,42
2020-04-06,1,0,MA,112445,2100055,0.88932,
2020-04-06,1,0,MA,11177,2102408,8.94694,
2020-04-06,3,0,MA,258682,2105302,1.15973,
2020-04-06,4,0,MA,122197,2107506,3.2734,
2020-04-06,8,0,MA,177687,2111201,4.5023,
2020-04-06,152,4,MA,1101884,2111300,13.79456,0.0263
2020-04-06,2,0,MA,169107,2112209,1.18268,
2020-04-06,171,4,MA,7075181,21,2.4169,0.0234
2020-04-06,1,0,MG,79996,3101607,1.25006,
2020-04-06,2,0,MG,117267,3103504,1.70551,
2020-04-06,1,0,MG,40092,3104205,2.49426,
2020-04-06,1,0,MG,137313,3105608,0.72826,
2020-04-06,264,4,MG,2512070,3106200,10.50926,0.0152
2020-04-06,6,0,MG,439340,3106705,1.36568,
2020-04-06,1,0,MG,40127,3107109,2.49209,
2020-04-06,1,0,MG,50605,3107406,1.97609,
2020-04-06,1,0,MG,29551,3110608,3.38398,
2020-04-06,1,0,MG,54029,3111200,1.85086,
2020-04-06,1,0,MG,15461,3111507,6.46789,
2020-04-06,1,0,MG,8632,3112802,11.5848,
2020-04-06,1,0,MG,12170,3113909,8.21693,
2020-04-06,1,0,MG,22478,3114204,4.44879,
2020-04-06,1,0,MG,10350,3115805,9.66184,
2020-04-06,13,0,MG,663855,3118601,1.95826,
2020-04-06,1,0,MG,109855,3119401,0.91029,
2020-04-06,1,0,MG,3417,3121902,29.26544,
2020-04-06,15,0,MG,238230,3122306,6.29644,
2020-04-06,1,0,MG,70552,3124104,1.41739,
2020-04-06,1,0,MG,36225,3125101,2.76052,
2020-04-06,1,0,MG,67683,3126109,1.47748,
2020-04-06,1,0,MG,59496,3127107,1.68079,
2020-04-06,2,0,MG,279885,3127701,0.71458,
2020-04-06,1,0,MG,8039,3128907,12.43936,
2020-04-06,9,0,MG,,,,
2020-04-06,1,0,MG,263410,3131307,0.37964,
2020-04-06,1,0,MG,120060,3131703,0.83292,
2020-04-06,2,0,MG,71648,3135100,2.79142,
2020-04-06,1,0,MG,4912,3135407,20.35831,
2020-04-06,39,0,MG,568873,3136702,6.85566,
2020-04-06,5,0,MG,52165,3137205,9.58497,
2020-04-06,3,0,MG,103773,3138203,2.89093,
2020-04-06,1,0,MG,42133,3139003,2.37344,
2020-04-06,1,0,MG,90229,3139409,1.10829,
2020-04-06,3,1,MG,60724,3140001,4.94039,0.3333
2020-04-06,1,0,MG,37820,3141108,2.6441,
2020-04-06,1,1,MG,409341,3143302,0.2443,1.0
2020-04-06,4,0,MG,108763,3143906,3.67772,
2020-04-06,2,0,MG,40750,3144300,4.90798,
2020-04-06,37,0,MG,94889,3144805,38.99293,
2020-04-06,1,1,MG,33639,3146008,2.97274,1.0
2020-04-06,1,0,MG,93158,3147006,1.07345,
2020-04-06,1,0,MG,21083,3147303,4.74316,
